feature,abs_corr
home_rushing_totalPointsPerGame_std,0.15453616990122693
home_receiving_totalPointsPerGame_std,0.15453616990122693
home_rushing_totalPoints_std,0.15453616990122693
home_receiving_totalPoints_std,0.15453616990122693
home_passing_totalPoints_std,0.15453616990122693
home_total_pointsFor_std,0.15453616990122693
home_total_avgPointsFor_std,0.15453616990122693
home_kicking_longFieldGoalMade,0.1543036383510318
home_win_streak,0.15306294516893904
away_kicking_fieldGoalAttempts20_29,0.15278977069919333
home_rushing_stuffYardsLost,0.1523556808601724
away_kicking_fieldGoalsMade20_29,0.15088277100762906
away_total_avgPointsFor_roll3,0.14928711160853317
away_passing_totalPointsPerGame_roll3,0.14928711160853317
away_rushing_totalPoints_roll3,0.14928711160853317
away_total_pointsFor_roll3,0.14928711160853317
away_receiving_totalPointsPerGame_roll3,0.14928711160853317
away_passing_totalPoints_roll3,0.14928711160853317
away_rushing_totalPointsPerGame_roll3,0.14928711160853317
away_receiving_totalPoints_roll3,0.14928711160853317
away_points_scored_trend,0.14928711160853317
home_opp_points_scored_trend,0.1485535177193551
home_opp_total_pointsFor_roll3,0.1485535177193551
away_total_wins_roll3,0.14758433141065866
away_total_leagueWinPercent_roll3,0.14758433141065855
away_total_winPercent_roll3,0.14758433141065855
away_defensive_assistTackles,0.14742033075841526
away_kicking_fieldGoalsMade40_49,0.14705247405397523
away_total_losses_roll3,0.1461445204943262
away_opp_total_pointsFor_roll3,0.14612162847792115
away_opp_points_scored_trend,0.14612162847792115
home_road_losses_roll5,0.145488378447884
away_receiving_receivingTargets,0.1452775374886341
home_defensive_avgSackYards,0.1452263567724247
home_opp_win_streak,0.14489073330478563
home_road_wins_roll5,0.14423078692304497
home_road_winPercent_roll5,0.1442307869230445
away_general_fumbles,0.14419025503841754
home_rushing_totalPoints_roll3,0.1438453054696481
home_total_pointsFor_roll3,0.1438453054696481
home_receiving_totalPoints_roll3,0.1438453054696481
home_receiving_totalPointsPerGame_roll3,0.1438453054696481
home_passing_totalPoints_roll3,0.1438453054696481
home_total_avgPointsFor_roll3,0.1438453054696481
