,home_diff_point_diff_trend,away_diff_point_diff_trend,home_diff_points_allowed_trend,away_diff_points_allowed_trend,home_diff_points_scored_trend,away_diff_points_scored_trend,home_diff_win_streak,away_diff_win_streak,home_opp_point_diff_trend,away_opp_point_diff_trend,home_opp_points_allowed_trend,away_opp_points_allowed_trend,home_opp_points_scored_trend,away_opp_points_scored_trend,home_opp_win_streak,away_opp_win_streak,home_point_diff_trend,away_point_diff_trend,home_points_allowed_trend,away_points_allowed_trend,home_points_scored_trend,away_points_scored_trend,home_win_streak,away_win_streak,home_diff_total_differential,away_diff_total_differential,home_diff_total_differential_roll3,away_diff_total_differential_roll3,home_diff_total_differential_roll5,away_diff_total_differential_roll5,home_diff_total_pointsAgainst,away_diff_total_pointsAgainst,home_diff_total_pointsAgainst_roll3,away_diff_total_pointsAgainst_roll3,home_diff_total_pointsAgainst_roll5,away_diff_total_pointsAgainst_roll5,home_diff_total_pointsFor,away_diff_total_pointsFor,home_diff_total_pointsFor_roll3,away_diff_total_pointsFor_roll3,home_diff_total_pointsFor_roll5,away_diff_total_pointsFor_roll5,home_diff_total_winPercent,away_diff_total_winPercent,home_opp_total_differential,away_opp_total_differential,home_opp_total_differential_roll3,away_opp_total_differential_roll3,home_opp_total_differential_roll5,away_opp_total_differential_roll5,home_opp_total_pointsAgainst,away_opp_total_pointsAgainst,home_opp_total_pointsAgainst_roll3,away_opp_total_pointsAgainst_roll3,home_opp_total_pointsAgainst_roll5,away_opp_total_pointsAgainst_roll5,home_opp_total_pointsFor,away_opp_total_pointsFor,home_opp_total_pointsFor_roll3,away_opp_total_pointsFor_roll3,home_opp_total_pointsFor_roll5,away_opp_total_pointsFor_roll5,home_opp_total_winPercent,away_opp_total_winPercent,home_scored_20plus,away_scored_20plus,home_scored_30plus,away_scored_30plus,home_streak_20plus,away_streak_20plus,home_streak_30plus,away_streak_30plus,home_vsconf_OTLosses,away_vsconf_OTLosses,home_vsconf_leagueWinPercent,away_vsconf_leagueWinPercent,home_vsconf_losses,away_vsconf_losses,home_vsconf_ties,away_vsconf_ties,home_vsconf_wins,away_vsconf_wins,home_vsdiv_OTLosses,away_vsdiv_OTLosses,home_vsdiv_divisionLosses,away_vsdiv_divisionLosses,home_vsdiv_divisionTies,away_vsdiv_divisionTies,home_vsdiv_divisionWinPercent,away_vsdiv_divisionWinPercent,home_vsdiv_divisionWins,away_vsdiv_divisionWins,home_vsdiv_losses,away_vsdiv_losses,home_vsdiv_ties,away_vsdiv_ties,home_vsdiv_wins,away_vsdiv_wins,home_div_game,away_div_game,home_rest_advantage,away_rest_advantage
away_diff_total_differential_roll3,-1.0,1.0,0.6462991195794142,-0.6462991195794142,-0.7981662230411187,0.7981662230411187,-0.7019399626946642,0.7019399626946642,0.6580546908756231,-0.6909698199941308,-0.18642062292771253,0.14955099608369943,0.20401630149665068,-0.2703996458135126,0.46574643197836135,-0.49273147896206754,-0.6909698199941308,0.6580546908756231,0.14955099608369943,-0.18642062292771253,-0.2703996458135126,0.20401630149665068,-0.49273147896206754,0.46574643197836135,-0.8374162666789723,0.8374162666789723,-1.0,1.0,-0.9671154352072509,0.9671154352072509,0.5852953345076696,-0.5852953345076696,0.6462991195794142,-0.6462991195794142,0.6149004862280747,-0.6149004862280747,-0.672081843908991,0.672081843908991,-0.7981662230411187,0.7981662230411187,-0.7606914493218766,0.7606914493218766,-0.5187742518352476,0.5187742518352476,0.5372048446190935,-0.5740698960077097,0.658054690875623,-0.6909698199941309,0.638924266857539,-0.6733409432200357,-0.16767612675992177,0.10572417794357403,-0.18642062292771253,0.1495509960836994,-0.19694806439221452,0.15484541571253593,0.1257741895906653,-0.21167654662473132,0.20401630149665062,-0.2703996458135126,0.21762949035239507,-0.2895122392880631,0.3141709863241591,-0.3402292484255657,-0.022675716196869835,0.0017068156305247327,-0.024149495732726362,-0.0024119728382113446,-0.06524132822210628,0.03931313266067496,-0.09120253375037168,0.05863410446495745,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012402426433226919,0.012402426433226919,,
home_diff_total_differential_roll5,0.9671154352072513,-0.9671154352072513,-0.6156070821861929,0.6156070821861929,0.7793705662184612,-0.7793705662184612,0.7011963252285445,-0.7011963252285445,-0.6354489589200092,0.6691746078827452,0.1827350737675918,-0.13723335578247653,-0.19452205543075105,0.26865209261372547,-0.46870842895789383,0.4887595303683844,0.6691746078827452,-0.6354489589200092,-0.13723335578247653,0.1827350737675918,0.26865209261372547,-0.19452205543075105,0.4887595303683844,-0.46870842895789383,0.7772593354713229,-0.7772593354713229,0.9671154352072509,-0.9671154352072509,1.0,-1.0,-0.5392698964866135,0.5392698964866135,-0.6156070821861929,0.6156070821861929,-0.6164853711830712,0.6164853711830712,0.6271949293529875,-0.6271949293529875,0.7793705662184612,-0.7793705662184612,0.8012414842759576,-0.8012414842759576,0.4877383352382158,-0.4877383352382158,-0.4969584008215676,0.5344194204363402,-0.6354489589200092,0.6691746078827453,-0.6623006179344121,0.6946522382139441,0.1594021109304562,-0.09247644959058253,0.18273507376759174,-0.13723335578247653,0.20065579264389366,-0.1520134145655977,-0.11236694564897227,0.2024504337900159,-0.19452205543075096,0.26865209261372547,-0.2287422216449993,0.30542155948716704,-0.29954548738393494,0.3157355823520961,0.023875238906985098,-0.004754847799491838,0.027155892460506894,-0.0011558826622093332,0.06345328117693322,-0.039911982342874616,0.08834919713238866,-0.05694987502271972,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010782648165767817,-0.010782648165767817,,
away_diff_total_differential_roll5,-0.9671154352072513,0.9671154352072513,0.6156070821861929,-0.6156070821861929,-0.7793705662184612,0.7793705662184612,-0.7011963252285445,0.7011963252285445,0.6354489589200092,-0.6691746078827452,-0.1827350737675918,0.13723335578247653,0.19452205543075105,-0.26865209261372547,0.46870842895789383,-0.4887595303683844,-0.6691746078827452,0.6354489589200092,0.13723335578247653,-0.1827350737675918,-0.26865209261372547,0.19452205543075105,-0.4887595303683844,0.46870842895789383,-0.7772593354713229,0.7772593354713229,-0.9671154352072509,0.9671154352072509,-1.0,1.0,0.5392698964866135,-0.5392698964866135,0.6156070821861929,-0.6156070821861929,0.6164853711830712,-0.6164853711830712,-0.6271949293529875,0.6271949293529875,-0.7793705662184612,0.7793705662184612,-0.8012414842759576,0.8012414842759576,-0.4877383352382158,0.4877383352382158,0.4969584008215676,-0.5344194204363402,0.6354489589200092,-0.6691746078827453,0.6623006179344121,-0.6946522382139441,-0.1594021109304562,0.09247644959058253,-0.18273507376759174,0.13723335578247653,-0.20065579264389366,0.1520134145655977,0.11236694564897227,-0.2024504337900159,0.19452205543075096,-0.26865209261372547,0.2287422216449993,-0.30542155948716704,0.29954548738393494,-0.3157355823520961,-0.023875238906985098,0.004754847799491838,-0.027155892460506894,0.0011558826622093332,-0.06345328117693322,0.039911982342874616,-0.08834919713238866,0.05694987502271972,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010782648165767817,0.010782648165767817,,
home_diff_total_pointsAgainst,-0.5852953345076696,0.5852953345076696,0.8361816311949841,-0.8361816311949841,-0.10565696148242694,0.10565696148242694,-0.452708413886625,0.452708413886625,0.3868704598871322,-0.40278643532025793,-0.23287000079295841,0.20164819552944546,0.007235583178048649,-0.05549111228844906,0.2948702098592582,-0.3232808080559685,-0.40278643532025793,0.3868704598871322,0.20164819552944546,-0.23287000079295841,-0.05549111228844906,0.007235583178048649,-0.3232808080559685,0.2948702098592582,-0.7055832901896267,0.7055832901896267,-0.5852953345076696,0.5852953345076696,-0.5392698964866135,0.5392698964866135,1.0,-1.0,0.8361816311949841,-0.8361816311949841,0.7543165144608633,-0.7543165144608633,-0.13417984865196686,0.13417984865196686,-0.10565696148242694,0.10565696148242694,-0.11149936139980371,0.11149936139980371,-0.4902974090880868,0.4902974090880868,0.4612433432651385,-0.4754337521065462,0.38687045988713226,-0.4027864353202579,0.35637017686083755,-0.37537273579565816,-0.24293049377998496,0.22438473073428714,-0.2328700007929584,0.2016481955294455,-0.22969500652592154,0.20170643446545952,0.016030659166147394,-0.05116711273890732,0.0072355831780486456,-0.05549111228844906,0.013434488740797087,-0.060743845384302005,0.30606066358776995,-0.31248499827993137,0.0026854783092218216,0.0016070551149971637,5.2806534549155607e-05,0.003993252144556145,-0.01083135657768299,0.005702802355588415,-0.033459626780984214,0.01626278872265831,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00015394779623964877,0.00015394779623964877,,
away_diff_total_pointsAgainst,0.5852953345076696,-0.5852953345076696,-0.8361816311949841,0.8361816311949841,0.10565696148242694,-0.10565696148242694,0.452708413886625,-0.452708413886625,-0.3868704598871322,0.40278643532025793,0.23287000079295841,-0.20164819552944546,-0.007235583178048649,0.05549111228844906,-0.2948702098592582,0.3232808080559685,0.40278643532025793,-0.3868704598871322,-0.20164819552944546,0.23287000079295841,0.05549111228844906,-0.007235583178048649,0.3232808080559685,-0.2948702098592582,0.7055832901896267,-0.7055832901896267,0.5852953345076696,-0.5852953345076696,0.5392698964866135,-0.5392698964866135,-1.0,1.0,-0.8361816311949841,0.8361816311949841,-0.7543165144608633,0.7543165144608633,0.13417984865196686,-0.13417984865196686,0.10565696148242694,-0.10565696148242694,0.11149936139980371,-0.11149936139980371,0.4902974090880868,-0.4902974090880868,-0.4612433432651385,0.4754337521065462,-0.38687045988713226,0.4027864353202579,-0.35637017686083755,0.37537273579565816,0.24293049377998496,-0.22438473073428714,0.2328700007929584,-0.2016481955294455,0.22969500652592154,-0.20170643446545952,-0.016030659166147394,0.05116711273890732,-0.0072355831780486456,0.05549111228844906,-0.013434488740797087,0.060743845384302005,-0.30606066358776995,0.31248499827993137,-0.0026854783092218216,-0.0016070551149971637,-5.2806534549155607e-05,-0.003993252144556145,0.01083135657768299,-0.005702802355588415,0.033459626780984214,-0.01626278872265831,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00015394779623964877,-0.00015394779623964877,,
home_diff_total_pointsAgainst_roll3,-0.6462991195794141,0.6462991195794141,1.0,-1.0,-0.05614377384722572,0.05614377384722572,-0.47819918699937336,0.47819918699937336,0.4283355918255885,-0.44366062353799207,-0.2773830683405791,0.24256060052523384,-0.009862155946469331,-0.04288041993399227,0.3159936225772666,-0.3369709353914349,-0.44366062353799207,0.4283355918255885,0.24256060052523384,-0.2773830683405791,-0.04288041993399227,-0.009862155946469331,-0.3369709353914349,0.3159936225772666,-0.5975288052040056,0.5975288052040056,-0.6462991195794142,0.6462991195794142,-0.6156070821861929,0.6156070821861929,0.8361816311949841,-0.8361816311949841,1.0,-1.0,0.9285635701111671,-0.9285635701111671,-0.12273303626275835,0.12273303626275835,-0.05614377384722572,0.05614377384722572,-0.07601120886860643,0.07601120886860643,-0.3704449146329041,0.3704449146329041,0.3899944756448768,-0.40321314192336055,0.42833559182558845,-0.44366062353799224,0.4084102484804249,-0.4269674108951387,-0.2083331143174473,0.18240340474664765,-0.2773830683405792,0.24256060052523387,-0.2808422111514951,0.25057173417564765,0.0108332539925236,-0.050558680097943384,-0.009862155946469333,-0.042880419933992255,-0.0004569639339880106,-0.05065641393934748,0.23463899529997226,-0.23272901384573916,-0.0009306471796228316,0.014687136442988306,-0.0058390846970447375,0.012278624845652826,0.0036102041043212904,-0.01665949182819457,-0.014703666293204602,-0.007016207463243456,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00457113194993154,0.00457113194993154,,
away_diff_total_pointsAgainst_roll3,0.6462991195794141,-0.6462991195794141,-1.0,1.0,0.05614377384722572,-0.05614377384722572,0.47819918699937336,-0.47819918699937336,-0.4283355918255885,0.44366062353799207,0.2773830683405791,-0.24256060052523384,0.009862155946469331,0.04288041993399227,-0.3159936225772666,0.3369709353914349,0.44366062353799207,-0.4283355918255885,-0.24256060052523384,0.2773830683405791,0.04288041993399227,0.009862155946469331,0.3369709353914349,-0.3159936225772666,0.5975288052040056,-0.5975288052040056,0.6462991195794142,-0.6462991195794142,0.6156070821861929,-0.6156070821861929,-0.8361816311949841,0.8361816311949841,-1.0,1.0,-0.9285635701111671,0.9285635701111671,0.12273303626275835,-0.12273303626275835,0.05614377384722572,-0.05614377384722572,0.07601120886860643,-0.07601120886860643,0.3704449146329041,-0.3704449146329041,-0.3899944756448768,0.40321314192336055,-0.42833559182558845,0.44366062353799224,-0.4084102484804249,0.4269674108951387,0.2083331143174473,-0.18240340474664765,0.2773830683405792,-0.24256060052523387,0.2808422111514951,-0.25057173417564765,-0.0108332539925236,0.050558680097943384,0.009862155946469333,0.042880419933992255,0.0004569639339880106,0.05065641393934748,-0.23463899529997226,0.23272901384573916,0.0009306471796228316,-0.014687136442988306,0.0058390846970447375,-0.012278624845652826,-0.0036102041043212904,0.01665949182819457,0.014703666293204602,0.007016207463243456,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00457113194993154,-0.00457113194993154,,
home_diff_total_pointsAgainst_roll5,-0.6149004862280747,0.6149004862280747,0.9285635701111671,-0.9285635701111671,-0.07145907080882735,0.07145907080882735,-0.46959310160728446,0.46959310160728446,0.4091191875316155,-0.42057866006768874,-0.2625138692284093,0.2202431226816316,-0.007203624424353679,-0.04930328861986835,0.3104732002414847,-0.33074030703738005,-0.42057866006768874,0.4091191875316155,0.2202431226816316,-0.2625138692284093,-0.04930328861986835,-0.007203624424353679,-0.33074030703738005,0.3104732002414847,-0.5514646179109899,0.5514646179109899,-0.6149004862280747,0.6149004862280747,-0.6164853711830712,0.6164853711830712,0.7543165144608633,-0.7543165144608633,0.9285635701111671,-0.9285635701111671,1.0,-1.0,-0.12810774398461355,0.12810774398461355,-0.07145907080882734,0.07145907080882734,-0.02284004652081018,0.02284004652081018,-0.3329519261094414,0.3329519261094414,0.3592146098080255,-0.37281479241797755,0.4091191875316155,-0.4205786600676888,0.41096466311163604,-0.42568506256446187,-0.1928441264939507,0.1596153677101973,-0.2625138692284094,0.22024312268163163,-0.30264218240602264,0.2696577235630435,0.009092278470693755,-0.05494576163729875,-0.00720362442435369,-0.04930328861986836,-0.018514769396669087,-0.03320112263027838,0.20910063251481978,-0.21095157829175445,0.0037799273606315825,0.008539216917580084,-0.00272630425418912,0.001193800933030428,0.008150224584563683,-0.027914269672736965,-0.006217733232630383,-0.01654270762012776,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007190948869237074,0.007190948869237074,,
away_diff_total_pointsAgainst_roll5,0.6149004862280747,-0.6149004862280747,-0.9285635701111671,0.9285635701111671,0.07145907080882735,-0.07145907080882735,0.46959310160728446,-0.46959310160728446,-0.4091191875316155,0.42057866006768874,0.2625138692284093,-0.2202431226816316,0.007203624424353679,0.04930328861986835,-0.3104732002414847,0.33074030703738005,0.42057866006768874,-0.4091191875316155,-0.2202431226816316,0.2625138692284093,0.04930328861986835,0.007203624424353679,0.33074030703738005,-0.3104732002414847,0.5514646179109899,-0.5514646179109899,0.6149004862280747,-0.6149004862280747,0.6164853711830712,-0.6164853711830712,-0.7543165144608633,0.7543165144608633,-0.9285635701111671,0.9285635701111671,-1.0,1.0,0.12810774398461355,-0.12810774398461355,0.07145907080882734,-0.07145907080882734,0.02284004652081018,-0.02284004652081018,0.3329519261094414,-0.3329519261094414,-0.3592146098080255,0.37281479241797755,-0.4091191875316155,0.4205786600676888,-0.41096466311163604,0.42568506256446187,0.1928441264939507,-0.1596153677101973,0.2625138692284094,-0.22024312268163163,0.30264218240602264,-0.2696577235630435,-0.009092278470693755,0.05494576163729875,0.00720362442435369,0.04930328861986836,0.018514769396669087,0.03320112263027838,-0.20910063251481978,0.21095157829175445,-0.0037799273606315825,-0.008539216917580084,0.00272630425418912,-0.001193800933030428,-0.008150224584563683,0.027914269672736965,0.006217733232630383,0.01654270762012776,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007190948869237074,-0.007190948869237074,,
home_diff_total_pointsFor,0.672081843908991,-0.672081843908991,-0.12273303626275835,0.12273303626275835,0.782459960823721,-0.782459960823721,0.48323217061314633,-0.48323217061314633,-0.43754398880509343,0.4689101782370657,0.059046054798288033,-0.004843922163879922,-0.19499655964240867,0.26972953792734533,-0.3202114253358912,0.33962690907895743,0.4689101782370657,-0.43754398880509343,-0.004843922163879922,0.059046054798288033,0.26972953792734533,-0.19499655964240867,0.33962690907895743,-0.3202114253358912,0.7968939392356585,-0.7968939392356585,0.672081843908991,-0.672081843908991,0.6271949293529875,-0.6271949293529875,-0.13417984865196686,0.13417984865196686,-0.12273303626275835,0.12273303626275835,-0.12810774398461355,0.12810774398461355,1.0,-1.0,0.782459960823721,-0.782459960823721,0.699012549883766,-0.699012549883766,0.5130975188330532,-0.5130975188330532,-0.5104547163182167,0.5470152169564402,-0.4375439888050934,0.4689101782370658,-0.4083053510484941,0.44247053710946094,0.05614550225780977,-0.006450585581788929,0.05904605479828806,-0.00484392216387993,0.06412147577923914,-0.009296971955132032,-0.21538882362868628,0.2872489883538042,-0.19499655964240867,0.26972953792734533,-0.1946920439602151,0.2708999493168625,-0.3101137657392185,0.33712108555755155,0.022765336094510456,-0.02162030633056321,0.03477253504431332,-0.027400797852253248,0.0927559373901358,-0.06411257530079359,0.11991296466897455,-0.0833119604115757,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00845018546213836,-0.00845018546213836,,
away_diff_total_pointsFor,-0.672081843908991,0.672081843908991,0.12273303626275835,-0.12273303626275835,-0.782459960823721,0.782459960823721,-0.48323217061314633,0.48323217061314633,0.43754398880509343,-0.4689101782370657,-0.059046054798288033,0.004843922163879922,0.19499655964240867,-0.26972953792734533,0.3202114253358912,-0.33962690907895743,-0.4689101782370657,0.43754398880509343,0.004843922163879922,-0.059046054798288033,-0.26972953792734533,0.19499655964240867,-0.33962690907895743,0.3202114253358912,-0.7968939392356585,0.7968939392356585,-0.672081843908991,0.672081843908991,-0.6271949293529875,0.6271949293529875,0.13417984865196686,-0.13417984865196686,0.12273303626275835,-0.12273303626275835,0.12810774398461355,-0.12810774398461355,-1.0,1.0,-0.782459960823721,0.782459960823721,-0.699012549883766,0.699012549883766,-0.5130975188330532,0.5130975188330532,0.5104547163182167,-0.5470152169564402,0.4375439888050934,-0.4689101782370658,0.4083053510484941,-0.44247053710946094,-0.05614550225780977,0.006450585581788929,-0.05904605479828806,0.00484392216387993,-0.06412147577923914,0.009296971955132032,0.21538882362868628,-0.2872489883538042,0.19499655964240867,-0.26972953792734533,0.1946920439602151,-0.2708999493168625,0.3101137657392185,-0.33712108555755155,-0.022765336094510456,0.02162030633056321,-0.03477253504431332,0.027400797852253248,-0.0927559373901358,0.06411257530079359,-0.11991296466897455,0.0833119604115757,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00845018546213836,0.00845018546213836,,
home_diff_total_pointsFor_roll3,0.798166223041119,-0.798166223041119,-0.05614377384722572,0.05614377384722572,1.0,-1.0,0.5408941592887185,-0.5408941592887185,-0.5228406298243395,0.5538081723409637,0.02492605570361212,-0.0041772052889373495,-0.27472177324832114,0.31993899147053756,-0.35991503866481594,0.3786612904756636,0.5538081723409637,-0.5228406298243395,-0.0041772052889373495,0.02492605570361212,0.31993899147053756,-0.27472177324832114,0.3786612904756636,-0.35991503866481594,0.6239439827002596,-0.6239439827002596,0.7981662230411187,-0.7981662230411187,0.7793705662184612,-0.7793705662184612,-0.10565696148242694,0.10565696148242694,-0.05614377384722572,0.05614377384722572,-0.07145907080882734,0.07145907080882734,0.782459960823721,-0.782459960823721,1.0,-1.0,0.93528296067931,-0.93528296067931,0.3863088378697576,-0.3863088378697576,-0.3949895810349896,0.43278814602767274,-0.5228406298243393,0.5538081723409637,-0.5135408958345964,0.5439213770370469,0.0549140141729293,0.00567328377249286,0.02492605570361213,-0.004177205288937361,0.03596929342670543,-0.004779842765886948,-0.15601090165773052,0.23704362064517565,-0.2747217732483212,0.31993899147053756,-0.28510814830277764,0.33880702591028006,-0.22582065111774827,0.26142328241660034,0.028934282767997952,0.009361949067499277,0.02698748464265468,0.012849525939303965,0.08821221439388426,-0.06458975939667767,0.10772159364659083,-0.08225625445705177,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012618586653353003,-0.012618586653353003,,
away_diff_total_pointsFor_roll3,-0.798166223041119,0.798166223041119,0.05614377384722572,-0.05614377384722572,-1.0,1.0,-0.5408941592887185,0.5408941592887185,0.5228406298243395,-0.5538081723409637,-0.02492605570361212,0.0041772052889373495,0.27472177324832114,-0.31993899147053756,0.35991503866481594,-0.3786612904756636,-0.5538081723409637,0.5228406298243395,0.0041772052889373495,-0.02492605570361212,-0.31993899147053756,0.27472177324832114,-0.3786612904756636,0.35991503866481594,-0.6239439827002596,0.6239439827002596,-0.7981662230411187,0.7981662230411187,-0.7793705662184612,0.7793705662184612,0.10565696148242694,-0.10565696148242694,0.05614377384722572,-0.05614377384722572,0.07145907080882734,-0.07145907080882734,-0.782459960823721,0.782459960823721,-1.0,1.0,-0.93528296067931,0.93528296067931,-0.3863088378697576,0.3863088378697576,0.3949895810349896,-0.43278814602767274,0.5228406298243393,-0.5538081723409637,0.5135408958345964,-0.5439213770370469,-0.0549140141729293,-0.00567328377249286,-0.02492605570361213,0.004177205288937361,-0.03596929342670543,0.004779842765886948,0.15601090165773052,-0.23704362064517565,0.2747217732483212,-0.31993899147053756,0.28510814830277764,-0.33880702591028006,0.22582065111774827,-0.26142328241660034,-0.028934282767997952,-0.009361949067499277,-0.02698748464265468,-0.012849525939303965,-0.08821221439388426,0.06458975939667767,-0.10772159364659083,0.08225625445705177,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012618586653353003,0.012618586653353003,,
home_diff_total_pointsFor_roll5,0.7606914493218766,-0.7606914493218766,-0.07601120886860643,0.07601120886860643,0.93528296067931,-0.93528296067931,0.5334690222578014,-0.5334690222578014,-0.4959430967015608,0.5300609178589686,0.03253448907873001,-0.0068802232805597885,-0.2524599034171669,0.30364923363121804,-0.35919579098938026,0.36924838873833354,0.5300609178589686,-0.4959430967015608,-0.0068802232805597885,0.03253448907873001,0.30364923363121804,-0.2524599034171669,0.36924838873833354,-0.35919579098938026,0.567832988726149,-0.567832988726149,0.7606914493218766,-0.7606914493218766,0.8012414842759576,-0.8012414842759576,-0.11149936139980371,0.11149936139980371,-0.07601120886860643,0.07601120886860643,-0.02284004652081018,0.02284004652081018,0.699012549883766,-0.699012549883766,0.93528296067931,-0.93528296067931,1.0,-1.0,0.36627384589342726,-0.36627384589342726,-0.3580226714729409,0.39525488795120595,-0.49594309670156056,0.5300609178589686,-0.5286351304814547,0.5585297732315199,0.05587584109534144,0.0039027663840924655,0.03253448907873002,-0.006880223280559785,0.024794802116459323,0.011904814528128346,-0.1357405707669142,0.21532621193346138,-0.25245990341716695,0.303649233631218,-0.3045053104999184,0.362573286455573,-0.22141255781052951,0.24061529075995838,0.03323659315452462,0.0005011807691065089,0.03245228123337433,-0.0005158523205408642,0.08676597612161273,-0.07187910846328358,0.10745410708652114,-0.08487602728219232,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008232526000684063,-0.008232526000684063,,
away_diff_total_pointsFor_roll5,-0.7606914493218766,0.7606914493218766,0.07601120886860643,-0.07601120886860643,-0.93528296067931,0.93528296067931,-0.5334690222578014,0.5334690222578014,0.4959430967015608,-0.5300609178589686,-0.03253448907873001,0.0068802232805597885,0.2524599034171669,-0.30364923363121804,0.35919579098938026,-0.36924838873833354,-0.5300609178589686,0.4959430967015608,0.0068802232805597885,-0.03253448907873001,-0.30364923363121804,0.2524599034171669,-0.36924838873833354,0.35919579098938026,-0.567832988726149,0.567832988726149,-0.7606914493218766,0.7606914493218766,-0.8012414842759576,0.8012414842759576,0.11149936139980371,-0.11149936139980371,0.07601120886860643,-0.07601120886860643,0.02284004652081018,-0.02284004652081018,-0.699012549883766,0.699012549883766,-0.93528296067931,0.93528296067931,-1.0,1.0,-0.36627384589342726,0.36627384589342726,0.3580226714729409,-0.39525488795120595,0.49594309670156056,-0.5300609178589686,0.5286351304814547,-0.5585297732315199,-0.05587584109534144,-0.0039027663840924655,-0.03253448907873002,0.006880223280559785,-0.024794802116459323,-0.011904814528128346,0.1357405707669142,-0.21532621193346138,0.25245990341716695,-0.303649233631218,0.3045053104999184,-0.362573286455573,0.22141255781052951,-0.24061529075995838,-0.03323659315452462,-0.0005011807691065089,-0.03245228123337433,0.0005158523205408642,-0.08676597612161273,0.07187910846328358,-0.10745410708652114,0.08487602728219232,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008232526000684063,0.008232526000684063,,
home_diff_total_winPercent,0.5187742518352476,-0.5187742518352476,-0.3704449146329041,0.3704449146329041,0.3863088378697576,-0.3863088378697576,0.4614120375764679,-0.4614120375764679,-0.33660567294385557,0.36304929258306345,0.10168310423314968,-0.09096063541070715,-0.09857887677204473,0.13101828008821584,-0.2892139189609711,0.3408035626182818,0.36304929258306345,-0.33660567294385557,-0.09096063541070715,0.10168310423314968,0.13101828008821584,-0.09857887677204473,0.3408035626182818,-0.2892139189609711,0.6658138061567062,-0.6658138061567062,0.5187742518352476,-0.5187742518352476,0.4877383352382158,-0.4877383352382158,-0.4902974090880868,0.4902974090880868,-0.3704449146329041,0.3704449146329041,-0.3329519261094414,0.3329519261094414,0.5130975188330532,-0.5130975188330532,0.3863088378697576,-0.3863088378697576,0.36627384589342726,-0.36627384589342726,1.0,-1.0,-0.43323021358717606,0.45057046885703356,-0.3366056729438555,0.3630492925830635,-0.3101387719446109,0.35118778143920215,0.15284884289399855,-0.07611957690897309,0.10168310423314972,-0.09096063541070716,0.08946236192524074,-0.10122989839996753,-0.08505255845945152,0.1723627736318044,-0.09857887677204473,0.13101828008821584,-0.11117282636675335,0.13313367861347497,-0.6272777336551517,0.6343169912562028,0.1045358704526272,-0.046549766161273244,0.11773845393223245,-0.06198133170388071,0.06532857440023798,-0.06845549459521133,0.08941905453406991,-0.08317745346071274,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0157369122936262,0.0157369122936262,,
away_diff_total_winPercent,-0.5187742518352476,0.5187742518352476,0.3704449146329041,-0.3704449146329041,-0.3863088378697576,0.3863088378697576,-0.4614120375764679,0.4614120375764679,0.33660567294385557,-0.36304929258306345,-0.10168310423314968,0.09096063541070715,0.09857887677204473,-0.13101828008821584,0.2892139189609711,-0.3408035626182818,-0.36304929258306345,0.33660567294385557,0.09096063541070715,-0.10168310423314968,-0.13101828008821584,0.09857887677204473,-0.3408035626182818,0.2892139189609711,-0.6658138061567062,0.6658138061567062,-0.5187742518352476,0.5187742518352476,-0.4877383352382158,0.4877383352382158,0.4902974090880868,-0.4902974090880868,0.3704449146329041,-0.3704449146329041,0.3329519261094414,-0.3329519261094414,-0.5130975188330532,0.5130975188330532,-0.3863088378697576,0.3863088378697576,-0.36627384589342726,0.36627384589342726,-1.0,1.0,0.43323021358717606,-0.45057046885703356,0.3366056729438555,-0.3630492925830635,0.3101387719446109,-0.35118778143920215,-0.15284884289399855,0.07611957690897309,-0.10168310423314972,0.09096063541070716,-0.08946236192524074,0.10122989839996753,0.08505255845945152,-0.1723627736318044,0.09857887677204473,-0.13101828008821584,0.11117282636675335,-0.13313367861347497,0.6272777336551517,-0.6343169912562028,-0.1045358704526272,0.046549766161273244,-0.11773845393223245,0.06198133170388071,-0.06532857440023798,0.06845549459521133,-0.08941905453406991,0.08317745346071274,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0157369122936262,-0.0157369122936262,,
